mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,1522.94,25,0,56.58,0,1,1,1,0,1,0,5,3,4,1,1,2,2,1,1,2,6,0,1,0,0
0,16.76,25,0,30.25,0,2,2,1,2,3,0,2,2,4,1,0,2,0,1,1,1,1,1,0,2,3
1,1379.31,44,1,45.98,0,2,2,0,0,1,2,3,0,4,3,1,2,0,0,2,0,4,1,0,2,1
1,1339.8,74,1,274.37,0,2,2,2,0,0,1,3,1,2,1,0,2,2,0,3,0,2,1,1,1,2
0,7.28,28,0,98.79,0,3,1,1,0,0,1,2,1,0,1,1,0,1,1,0,1,4,1,0,1,2
1,1324.07,51,0,127.66,0,0,1,2,2,0,2,2,1,2,1,0,4,0,2,3,1,2,2,1,0,0
1,1393.19,52,0,24.21,0,0,1,2,1,1,0,3,1,5,2,0,3,0,2,3,0,1,0,0,0,3
1,1474.92,26,0,48.43,1,2,0,0,0,0,1,4,1,5,1,0,3,1,1,3,1,3,3,0,0,2
0,7.01,32,1,3.03,0,0,0,1,3,1,2,2,0,0,1,1,3,0,2,2,0,2,2,0,2,0
1,1420.62,48,0,62.42,0,0,1,1,0,0,0,3,0,7,3,2,3,0,1,1,1,3,0,2,1,2
1,1500.64,34,0,270.86,1,1,1,1,2,1,1,2,0,3,2,1,3,0,2,1,0,0,1,0,1,4
1,1541.36,20,1,5.07,0,0,1,1,0,2,1,2,3,4,3,0,2,1,2,1,0,3,0,0,1,3
1,1160.51,65,0,41.42,0,0,0,0,1,3,2,2,2,6,1,4,3,0,1,1,0,0,1,0,1,0
0,20.73,30,0,50.33,0,1,3,1,1,1,1,3,1,2,0,2,2,2,1,3,0,4,2,1,2,1
1,903.97,29,0,276.18,0,6,1,0,0,1,0,2,0,4,1,2,1,1,2,0,0,3,1,0,0,0
0,37.78,63,0,104.39,0,0,1,0,2,1,1,1,1,9,1,1,1,0,0,0,2,4,2,1,0,0
1,1408.82,26,1,57.37,0,0,2,1,0,3,0,2,1,3,0,1,2,0,1,1,2,1,0,2,0,5
0,11.59,38,0,93.47,0,1,0,0,1,2,0,2,1,3,0,0,2,1,4,4,2,0,1,2,1,2
1,1219.71,47,0,2.22,0,1,2,0,0,1,0,2,0,5,2,0,2,0,3,1,3,2,0,1,1,0
1,1118.89,24,0,30.14,0,0,0,1,3,0,1,4,1,3,0,4,4,1,0,0,1,0,0,0,0,0
0,27.57,29,1,2.33,0,1,1,0,1,1,2,2,0,3,1,0,2,1,0,0,1,5,2,1,0,5
0,24.88,36,0,251.6,0,0,0,4,0,0,1,2,1,5,0,1,1,1,2,3,1,1,0,1,1,2
0,5.96,51,1,55.88,0,0,3,0,1,1,0,2,2,1,1,2,1,3,2,2,0,0,0,1,1,3
1,1186.76,51,1,43.29,0,0,1,1,1,0,0,0,1,5,2,1,2,0,0,2,0,3,2,0,0,3
1,1388.05,49,0,167.65,0,1,3,0,0,0,1,1,1,3,1,2,0,1,3,0,2,3,1,2,1,1
1,1317.6,25,0,82.08,0,0,0,1,2,1,1,3,1,7,0,2,2,1,1,4,0,0,1,0,1,1
1,1270.77,33,0,83.58,0,0,2,0,1,1,1,1,1,2,1,1,3,0,1,2,0,4,1,0,1,1
0,6.65,36,0,58.57,0,0,1,1,0,1,1,1,4,4,1,2,2,2,1,4,1,1,0,1,2,3
0,47.73,32,0,293.66,0,0,0,1,1,3,1,2,3,3,1,0,2,1,0,0,0,6,1,0,1,4
1,1512.17,44,0,22.34,0,1,2,0,3,1,2,2,1,6,1,1,0,1,1,1,1,0,1,1,1,1
0,1.46,34,1,21.24,0,1,0,1,1,2,1,2,2,5,1,0,1,0,0,2,2,1,1,3,3,1
1,1255.85,43,0,30.48,0,2,0,2,0,0,1,2,0,3,1,1,3,1,0,2,0,5,0,0,3,2
0,13.51,40,0,13,0,1,2,1,0,1,0,2,0,3,0,2,3,1,0,0,1,4,2,2,0,3
1,1394.09,24,1,205.91,0,0,4,0,0,2,1,0,1,1,1,1,0,0,1,4,1,2,0,0,0,5
0,42.43,40,1,50.51,1,2,0,0,0,1,0,1,1,5,0,0,0,0,1,2,0,3,0,2,1,1
1,1884.31,39,0,161.43,1,0,1,1,2,2,1,1,1,9,3,1,1,1,0,2,0,1,1,1,1,4
1,1102.12,36,0,131.03,1,4,1,0,0,0,0,2,0,1,1,0,3,1,1,4,1,2,1,2,1,2
0,4.07,23,0,30.83,0,0,2,2,4,0,2,3,2,2,1,2,3,2,3,1,1,3,1,1,2,1
0,28.68,35,0,29.14,0,1,1,1,2,0,0,1,1,4,1,2,3,2,3,2,0,0,0,0,1,2
1,1368.85,59,1,42.02,0,0,0,0,1,0,2,2,2,3,2,0,4,1,1,0,0,2,1,1,0,2
0,16.85,42,0,103.22,0,3,1,0,0,3,3,4,1,2,2,0,2,0,0,4,2,1,1,1,1,0
1,1054.5,25,0,17.4,0,1,0,0,2,1,1,1,1,1,1,0,2,1,1,4,2,4,0,1,1,0
1,1884.2,34,0,111.13,0,4,2,0,2,2,2,0,0,3,2,0,2,2,2,1,1,3,1,1,3,2
1,1363.35,43,1,7.58,0,3,0,1,1,0,0,6,1,0,2,1,4,0,2,4,0,0,3,2,1,2
0,504.73,28,1,306.5,0,1,3,1,2,1,2,1,2,3,1,1,2,1,0,2,0,4,1,0,2,4
0,219.09,49,1,309.75,1,1,0,1,1,0,0,0,0,4,0,2,1,0,0,1,1,0,0,0,1,1
0,213.34,32,0,221.85,1,1,0,0,0,0,1,2,1,5,0,2,1,0,1,3,1,2,0,0,1,1
1,1340.07,39,1,90.42,0,2,0,1,1,1,1,2,1,3,0,2,2,1,0,2,0,1,1,1,2,1
1,1506.92,24,0,34.5,0,2,1,3,0,1,1,3,1,5,1,1,1,1,0,2,1,0,2,3,1,2
1,1075.89,40,1,35.48,0,1,2,0,0,2,0,3,0,3,2,0,1,0,1,5,1,1,0,0,1,2
0,69.15,36,0,247.97,0,2,0,0,2,3,0,2,2,6,1,2,1,0,0,1,0,1,4,1,1,1
0,20.19,40,0,62.75,0,0,0,3,2,0,2,2,1,5,2,1,3,0,1,2,3,2,2,0,2,2
0,33.64,37,0,53.7,0,0,0,2,1,1,0,2,2,4,1,1,3,2,0,4,1,2,2,0,1,4
1,1215.83,38,0,44.78,0,0,1,0,1,3,0,1,1,3,2,1,2,1,1,2,1,2,0,1,2,0
1,1350.02,26,0,16.36,1,1,1,1,1,0,0,0,1,5,0,0,4,0,1,5,0,2,1,2,1,3
0,62,30,0,1.13,0,2,1,1,3,0,0,4,0,5,0,2,3,1,1,2,1,2,0,1,0,2
1,1652.79,26,1,24.24,0,1,0,3,3,4,2,2,1,5,0,0,1,1,1,3,1,2,3,0,0,1
1,1808.64,35,0,10.63,0,0,2,1,1,3,1,3,0,5,1,2,0,2,2,4,1,3,3,1,1,3
0,4.92,29,0,10.84,0,2,0,0,0,1,3,2,0,3,1,2,3,2,2,4,2,3,0,3,2,1
0,13.09,29,0,33.99,0,2,1,0,0,0,3,0,0,3,1,0,3,2,1,2,1,1,0,1,2,2
0,27.83,42,0,27.23,0,3,1,0,2,1,2,1,2,6,2,1,3,4,0,3,1,4,1,1,1,2
0,98.19,28,1,83.46,1,2,2,1,1,1,2,3,2,2,2,0,2,2,1,1,1,2,0,0,0,0
1,950.55,38,1,68.16,0,0,0,0,1,0,1,2,0,6,0,0,1,0,1,1,2,0,0,2,1,1
0,212.34,50,0,22.8,0,0,1,4,1,2,0,3,1,2,1,0,1,2,0,2,2,0,1,4,0,2
0,47.21,37,3,77.58,0,0,0,1,1,0,0,2,1,1,1,1,3,0,0,0,0,1,1,2,0,4
0,369.88,38,1,297.26,0,1,3,0,2,1,0,1,0,3,0,1,1,5,0,3,0,4,3,1,1,2
1,1359,36,1,222.96,0,1,2,0,1,2,0,3,1,2,3,0,2,1,2,1,0,3,1,0,0,1
0,109.49,41,2,173.42,0,2,0,0,1,1,1,2,0,5,1,1,0,1,0,2,2,3,0,3,1,2
1,761.53,30,0,319.89,0,1,0,1,1,2,0,2,1,1,0,0,1,0,1,3,0,3,1,0,0,0
0,42.09,56,2,12.13,0,1,1,0,1,0,0,2,0,2,2,1,4,1,1,1,2,2,2,2,2,4
0,143.68,59,0,42.45,0,2,4,1,0,1,1,1,1,1,0,0,3,1,0,0,0,5,1,1,1,1
0,176.38,32,0,219.79,0,0,1,1,3,1,0,2,0,2,1,0,3,0,1,3,2,3,0,0,0,2
1,954.95,37,0,52.74,0,0,1,2,2,1,3,2,1,1,0,1,0,0,0,1,0,2,0,1,1,0
1,1048.19,34,0,264.08,0,1,0,0,0,0,0,4,1,2,0,3,0,1,1,1,0,4,1,0,2,2
1,1379.74,41,0,21.51,0,1,1,2,0,0,4,1,0,7,0,1,1,3,1,2,0,1,1,0,1,1
0,152.72,56,0,139.64,0,0,0,0,0,0,1,1,2,2,0,1,1,0,0,3,1,7,2,0,2,1
1,1181.25,44,1,4.3,0,2,2,3,1,0,0,1,0,0,3,1,2,0,1,1,2,0,1,0,0,2
0,42.36,22,0,118.94,0,5,0,1,2,2,0,3,2,2,1,3,3,2,0,2,0,2,1,2,1,1
0,120.77,32,0,145.72,0,1,0,1,0,0,1,2,3,1,0,1,0,2,0,1,1,2,1,1,0,1
1,1633.54,29,0,154.41,0,0,1,0,1,1,0,1,2,3,2,0,2,0,3,3,2,2,2,3,1,4
0,107.08,48,0,28.19,0,1,0,2,0,0,0,2,2,3,2,0,1,0,1,1,0,2,0,1,1,1
0,44.45,23,1,96.34,0,0,0,3,1,1,1,3,1,2,1,0,1,2,2,2,1,2,0,1,2,2
0,219.04,30,0,82.27,0,2,0,2,0,1,2,1,2,2,1,1,0,0,0,2,1,2,2,0,3,4
0,92.12,22,0,453.67,0,1,2,1,0,0,0,2,1,1,2,0,2,1,1,2,0,3,1,0,0,4
1,1373.33,30,2,153.11,0,1,1,0,0,0,0,1,0,2,1,2,3,3,3,3,1,1,1,5,3,2
0,402.1,40,0,139.35,0,1,1,0,1,1,2,5,0,4,1,2,1,1,1,3,0,0,4,4,3,3
0,142.64,28,1,226.6,0,1,2,2,2,0,0,1,0,2,1,2,0,0,0,0,1,1,0,4,1,0
0,257.54,47,0,142.86,0,1,0,0,1,0,0,3,1,3,1,0,1,1,0,3,0,2,1,1,0,4
1,1395.3,32,0,68.55,0,1,1,1,2,2,1,3,1,2,2,2,3,0,2,2,1,0,1,1,0,2
1,1278.23,31,0,107.71,0,1,1,1,3,1,1,0,2,2,1,0,2,0,3,2,1,1,0,1,0,1
1,2076.61,64,1,152.15,0,0,1,0,2,0,1,1,0,6,1,1,3,1,2,3,3,3,3,0,1,5
0,23.25,46,2,7.03,0,2,0,1,1,0,0,0,0,2,1,1,5,4,1,3,1,5,1,1,2,2
0,15.71,22,1,73.43,1,1,2,0,0,0,0,4,1,3,3,0,3,3,1,4,1,0,1,0,3,0
0,151.69,29,2,7.27,0,1,1,0,1,0,0,2,3,4,2,2,2,0,0,3,2,1,2,1,0,0
0,31.23,33,0,117.1,0,0,0,0,0,3,2,2,1,0,2,2,0,0,0,0,1,5,2,2,1,1
1,1281.28,37,0,40.58,0,2,0,1,0,0,1,4,1,4,1,2,1,3,1,2,1,1,0,1,0,1
0,19.52,33,1,8.66,0,3,0,0,1,1,0,4,2,2,1,1,4,1,1,1,2,3,0,0,1,2
0,71.19,47,0,38.89,0,2,4,0,2,1,2,1,4,2,3,1,6,1,0,1,2,1,1,1,2,5
0,30.29,45,0,9.78,0,0,0,0,2,0,1,2,0,5,1,3,0,2,0,1,2,3,4,0,1,2
0,25.91,47,0,187.49,0,2,1,2,1,3,1,2,0,1,0,1,5,1,2,1,1,2,1,1,5,2
1,1579.51,36,0,113.19,0,1,3,1,1,2,0,1,0,2,0,1,2,2,4,3,3,0,1,2,1,3
0,3.6,33,1,39.35,0,0,1,0,2,0,0,1,2,4,0,1,2,0,0,2,1,0,1,1,0,0
0,82.49,21,0,176.94,0,1,2,1,0,3,0,1,1,3,0,0,1,2,2,4,3,2,3,1,3,2
1,1536.22,23,0,81.72,0,2,3,0,1,2,0,1,1,4,1,4,1,2,0,5,1,3,2,1,0,2
0,12.82,37,1,200.82,0,2,0,1,1,0,2,1,1,4,1,0,0,1,1,1,0,5,0,0,1,3
0,19.85,56,0,7.08,0,1,1,1,0,1,0,1,0,4,1,2,1,5,0,4,1,2,2,3,1,2
1,1012.16,30,0,42.4,0,0,1,1,0,2,1,2,1,0,0,1,1,1,4,3,1,1,1,0,0,2
1,1102.99,41,0,5.14,0,1,2,0,2,0,2,1,0,0,1,1,1,1,1,2,0,3,1,0,0,3
0,27.2,38,1,70.56,0,1,1,0,2,1,1,0,0,4,1,1,2,1,0,1,0,0,3,1,1,2
0,13.79,28,0,15.19,0,3,2,0,0,0,0,2,0,3,1,1,0,2,0,1,1,1,1,3,0,1
1,1445.36,48,1,80.3,0,2,0,1,2,2,0,0,4,2,2,1,2,3,0,2,0,0,3,1,2,1
0,69.65,36,2,5.72,0,2,1,1,0,1,0,5,1,3,1,1,3,1,0,5,1,1,1,1,2,1
1,1498.23,78,0,95.78,1,1,1,1,1,2,0,2,1,4,3,2,1,1,1,1,1,1,1,0,1,3
1,1170.17,23,1,22.3,0,1,3,0,2,1,1,1,0,1,0,0,2,1,0,3,1,1,1,1,1,2
1,1290.34,27,0,67.21,0,1,0,1,0,1,2,1,0,6,1,3,4,0,1,0,2,1,1,1,0,2
0,137.44,25,0,251.05,0,0,1,0,7,1,3,5,5,2,2,1,3,0,3,2,0,1,0,1,4,4
1,1275.96,51,0,98.27,0,2,0,1,1,0,0,2,4,4,0,2,0,1,0,2,1,2,0,2,0,2
0,122.34,57,1,4.76,0,0,1,0,1,3,1,1,0,2,1,0,2,1,1,3,1,1,1,1,1,2
0,43.36,37,1,118.65,0,1,0,0,2,1,3,3,3,2,1,1,3,0,0,5,2,4,2,1,2,0
0,26.7,26,0,10.89,0,0,0,0,0,1,0,2,1,4,0,0,3,1,2,1,0,3,1,0,0,1
0,258.51,48,1,90.17,0,1,4,1,1,1,0,2,1,3,1,0,2,2,1,2,0,1,1,1,3,2
0,35.89,57,1,20.54,0,1,2,1,3,2,0,1,2,0,1,4,3,0,1,0,1,1,2,0,0,1
0,117.27,47,0,79.76,0,1,1,0,2,0,0,1,2,2,0,0,3,1,1,2,0,1,1,0,0,4
0,23.56,38,0,24.88,0,0,3,1,0,3,2,5,0,3,1,1,1,0,3,3,3,5,0,1,0,3
1,1243.75,35,0,168.88,0,0,0,1,0,1,1,3,1,5,1,1,0,1,0,3,0,2,0,1,2,3
1,1131.17,53,1,69.46,0,1,0,1,0,3,3,3,0,2,0,1,4,1,0,2,0,2,0,2,0,3
1,1647.22,62,0,47.07,0,0,0,3,2,2,1,0,3,4,2,2,1,1,0,3,0,4,2,2,0,3
1,1121.9,54,0,72.31,0,0,0,1,2,1,1,1,0,1,0,0,2,1,1,1,1,1,0,0,3,3
0,16.34,38,0,52.06,0,1,0,3,1,1,1,2,1,4,0,1,3,0,2,3,2,0,0,1,2,1
1,1261.87,38,1,31.87,0,3,1,1,2,0,0,2,1,3,1,0,1,1,2,2,0,2,0,0,2,2
0,144.92,24,2,45.35,0,2,0,2,0,1,3,4,0,0,0,0,5,1,1,2,0,1,1,2,2,3
1,1796.26,42,1,220.69,0,0,2,3,0,3,2,4,0,7,0,1,1,1,2,1,3,1,2,0,0,2
1,1160.75,50,0,2.18,0,0,1,0,2,1,1,1,0,0,2,0,0,1,1,6,2,1,1,1,1,2
1,1366.31,65,1,180.38,0,1,0,2,2,2,1,3,0,3,1,1,3,0,0,2,0,5,1,2,1,2
1,1420.82,40,1,293.9,0,1,2,1,0,0,0,6,4,3,3,2,2,0,1,2,0,1,0,0,1,1
0,25.54,49,1,95.35,0,2,0,2,1,2,0,4,0,3,1,0,1,0,0,0,1,1,1,0,2,2
0,204.22,50,0,73.44,0,1,2,1,3,2,0,2,3,3,0,1,4,1,0,1,1,1,2,0,2,2
1,1933.75,32,0,466.75,0,0,6,1,0,3,1,2,0,3,0,0,0,0,3,0,0,4,1,0,1,2
1,1703.68,27,0,162.79,1,0,0,0,3,1,3,4,1,3,0,2,3,0,1,1,2,3,1,0,3,0
1,1352.07,30,1,26.33,0,3,0,0,1,2,0,3,0,5,2,0,3,3,3,2,0,2,0,0,1,2
1,961.25,28,0,219.25,0,0,1,1,1,0,0,1,2,1,2,0,0,2,0,1,0,2,0,2,1,1
0,49.32,52,0,232.32,0,2,1,1,0,0,1,1,1,4,2,0,3,1,0,1,1,3,1,2,0,0
1,1838.36,34,0,88.02,1,1,1,1,0,0,0,5,1,4,2,0,2,2,1,3,1,5,5,1,0,2
1,11036.53,29,1,40770.39,0,2,1,2,1,0,0,1,0,4,1,2,3,1,0,1,1,2,0,2,1,0
0,20.02,25,1,1.67,0,1,0,0,1,3,2,6,2,3,0,2,6,0,0,1,0,2,0,4,1,0
0,2.26,39,0,70.46,0,1,2,0,0,1,0,2,0,1,1,1,2,0,0,0,1,0,3,0,0,3
0,51.99,28,1,56.8,0,0,0,0,0,0,2,2,1,5,1,1,2,0,0,0,3,2,0,1,1,2
0,192.5,48,0,87.41,0,0,0,0,0,1,1,0,0,5,0,3,2,0,1,0,3,0,0,0,1,1
1,1274.08,39,0,18.03,0,3,0,0,2,1,1,2,1,3,1,1,0,3,2,2,0,4,1,1,0,2
0,5.76,41,0,19.43,0,1,0,0,1,1,1,3,0,1,1,0,0,1,2,1,2,0,0,1,0,3
1,1099.54,58,0,251.09,0,0,2,1,2,1,3,3,0,3,0,0,1,0,0,2,0,0,1,1,0,0
0,13.54,59,0,67.4,1,1,1,1,1,3,2,2,0,2,0,0,0,1,1,6,1,1,2,3,2,4
1,1519.18,29,0,191.42,0,4,1,0,2,0,1,4,2,1,0,1,2,0,0,4,1,2,3,1,1,1
1,1428.06,56,1,287.84,0,1,0,0,1,1,1,3,1,4,0,2,1,0,4,1,1,3,1,1,1,3
1,1618.28,23,0,95.32,0,2,1,4,0,1,1,0,1,4,1,1,4,1,0,2,1,4,1,2,1,3
1,1048.71,32,1,54.46,0,0,0,1,0,1,0,1,3,2,0,2,4,3,1,4,0,2,0,3,0,1
0,61.07,32,0,2.05,0,0,0,0,2,2,1,2,2,5,1,0,1,1,1,3,2,1,1,1,0,2
1,999.15,40,0,226.5,0,1,1,1,0,2,0,1,0,1,0,2,2,1,2,3,1,2,2,3,1,1
0,29.42,44,0,22.28,1,3,1,1,1,3,1,3,1,3,2,1,3,2,1,1,1,3,1,1,1,0
1,982.78,34,0,128.75,0,0,0,0,0,0,0,2,2,2,3,0,1,1,1,0,0,0,1,0,1,3
1,1274.77,56,0,1.99,0,0,0,0,3,1,0,1,0,3,1,2,1,2,0,2,0,4,2,1,0,3
0,70.45,29,0,110.34,0,1,1,0,1,2,2,2,0,2,0,2,1,1,1,1,2,1,0,2,1,2
1,1362.18,54,1,114.31,0,0,2,1,2,1,0,0,0,4,0,1,1,2,1,3,0,2,1,2,2,3
0,39.31,30,0,73.82,0,0,5,0,1,0,1,1,1,4,2,3,4,1,1,2,2,1,1,0,1,1
1,1862.42,44,1,3.62,0,0,4,0,1,0,0,4,1,4,1,2,3,0,3,1,1,0,2,2,2,2
1,1315.12,37,0,117.03,0,1,0,0,2,1,1,3,0,8,0,1,1,3,2,1,0,3,0,0,1,0
1,1469.8,35,0,99.32,0,0,1,2,0,3,0,0,0,10,0,1,2,2,2,0,0,1,1,0,1,2
0,141.13,34,0,2.62,0,0,2,2,1,1,0,2,1,1,0,0,2,2,2,3,3,1,1,1,1,2
1,1040.36,47,0,57.78,0,1,0,0,1,1,0,1,0,4,0,1,1,0,0,2,1,2,2,1,0,3
0,10.2,47,0,5.61,0,0,1,2,2,2,0,2,0,1,0,1,2,1,2,0,0,3,0,2,1,1
0,22.09,36,0,70.82,0,0,0,3,4,2,0,2,0,4,1,0,3,0,0,7,1,1,1,1,1,1
0,4.15,46,0,131.99,0,1,0,0,1,1,0,4,2,2,3,1,0,1,1,1,2,4,0,1,0,2
1,1628.56,40,0,55.34,0,1,0,2,0,0,1,3,0,5,0,1,3,0,0,3,0,1,2,2,0,5
0,178.09,55,0,15.47,0,2,3,1,0,1,1,1,1,1,1,0,4,0,2,4,1,1,2,2,0,1
0,107.5,30,0,338.27,0,0,1,4,4,1,0,4,0,4,1,2,6,0,0,1,0,3,0,0,1,0
1,885.47,26,0,367.62,0,0,0,0,1,1,1,0,1,4,1,0,2,0,1,1,0,1,0,1,0,2
1,1786.85,30,0,355.59,0,1,1,1,2,2,1,5,0,1,0,0,4,1,1,4,2,2,0,1,2,2
0,13.96,31,0,145.05,0,0,2,0,1,2,1,1,1,2,1,1,0,0,3,0,0,1,0,2,0,1
1,1530.87,45,1,77.25,0,0,1,0,5,1,3,0,3,3,1,5,1,0,0,7,0,1,2,4,0,0
0,129.3,27,0,224.9,0,1,2,1,0,1,0,1,0,4,2,1,2,2,0,2,1,2,1,0,2,1
1,1372.43,23,0,107.71,0,3,3,0,0,0,1,5,1,0,1,0,1,2,1,1,2,1,0,1,1,2
1,1284.84,34,0,39.2,0,1,1,0,2,3,2,0,0,5,0,1,2,1,1,0,1,1,1,0,1,1
0,83.44,58,0,69.86,0,1,0,1,1,1,2,6,1,4,0,0,0,1,1,4,3,0,1,1,2,1
1,1381.77,27,0,5.35,0,1,0,0,1,2,4,1,0,0,0,3,5,0,3,0,3,1,1,0,2,2
1,1685.75,54,1,102.14,0,3,0,0,1,1,1,1,2,1,1,1,1,0,0,2,1,6,2,2,2,4
0,15.53,46,0,133.63,1,1,1,0,1,0,0,1,4,1,0,1,1,1,0,0,0,0,0,2,0,2
1,1003.9,60,1,112.91,0,0,0,0,0,2,0,1,2,4,0,2,0,1,0,1,0,2,3,2,1,1
0,65.61,32,0,136.67,0,0,1,1,1,1,0,2,1,2,1,1,4,3,1,2,1,1,1,1,1,2
0,44.46,30,1,20.02,0,3,1,1,2,0,0,2,2,5,2,0,1,1,0,2,3,4,1,2,0,5
0,18.87,35,0,48.09,0,1,0,2,2,2,3,1,0,3,0,2,0,1,3,0,0,1,2,2,1,0
1,1019,51,0,245.83,0,1,1,2,0,0,1,1,1,4,0,4,1,0,0,1,0,1,2,1,0,2
1,1457.64,71,1,63.5,1,3,2,0,2,1,1,4,1,4,2,3,1,0,0,2,1,1,1,0,1,1
1,1538.25,36,1,130.22,0,0,1,2,1,2,1,1,0,6,0,0,1,2,0,0,1,0,2,0,3,1
0,51.59,28,0,40,1,1,2,0,2,3,1,2,1,6,1,0,1,2,0,3,0,1,0,2,0,0
1,1534.85,43,0,90.11,0,4,1,2,3,0,1,0,1,3,0,0,2,3,1,2,0,1,1,1,1,2
1,762.11,31,0,37.91,0,2,0,0,0,2,1,1,0,5,0,1,2,1,1,3,1,1,0,1,0,0
0,28.69,21,1,75.66,0,0,0,3,0,0,1,1,0,7,2,0,2,0,1,3,0,2,0,1,2,1
1,1674.85,34,2,165.51,1,0,0,1,1,0,0,1,2,5,1,0,2,3,0,3,1,3,0,2,3,3
0,65.09,22,1,237.9,0,0,0,0,0,1,0,3,3,5,1,1,4,2,0,2,1,6,1,0,0,3
0,6.23,34,0,158.26,0,0,3,1,1,2,0,1,1,5,2,2,2,0,2,5,1,2,0,1,0,2
0,32.44,34,0,63.93,0,0,0,0,1,1,1,5,2,3,1,0,0,1,1,2,0,2,0,0,0,3
1,5216.01,32,1,21275.33,0,2,0,2,1,2,2,1,2,0,1,0,1,0,0,2,2,0,2,0,0,3
1,849.43,33,0,51.83,0,2,1,1,0,0,0,2,0,2,1,1,2,2,1,5,1,0,0,1,0,1
1,1372.78,27,0,0.23,0,1,2,2,1,3,1,3,2,4,0,3,2,0,0,0,1,2,1,1,0,0
0,1.12,20,2,18.78,0,1,1,0,0,2,0,1,0,2,1,0,4,0,2,2,2,3,0,2,2,2
1,1668.15,31,0,95.15,0,0,2,0,1,2,0,6,1,4,1,0,0,2,0,2,2,2,2,1,1,2
1,1130.72,30,1,180.6,0,1,1,1,1,0,1,3,1,1,1,2,3,1,0,2,1,1,2,0,0,1
1,1496.98,49,0,85.36,0,3,2,0,0,4,0,0,1,3,1,1,3,1,2,5,4,3,1,2,1,1
1,1092.93,43,0,240.58,0,0,1,0,4,0,2,0,0,0,1,2,0,1,1,0,0,0,0,2,0,4
1,1542.33,51,1,89.15,0,0,2,2,0,2,1,3,1,5,0,1,1,1,0,3,0,0,2,2,3,0
0,24.4,31,1,15.87,0,5,1,1,2,0,0,4,3,7,1,1,2,0,1,3,1,0,2,2,0,1
1,1502.59,31,0,52.36,0,2,2,1,1,0,3,1,0,3,1,0,3,0,2,1,2,1,0,1,1,3
1,1756.78,69,0,82.33,0,0,1,0,1,1,2,4,1,2,3,0,2,0,2,2,2,5,1,0,0,5
0,0.54,45,0,80.42,0,2,1,2,2,0,0,2,1,2,0,0,4,0,1,3,2,1,0,0,1,3
0,174.68,21,0,153.68,0,2,4,0,0,1,0,2,0,3,1,1,0,0,0,1,1,2,1,1,0,3
0,15.4,33,0,99.8,0,1,1,0,0,1,1,3,1,6,3,2,0,0,1,1,0,2,0,0,3,3
0,41.95,27,0,144.94,0,2,0,0,2,2,0,1,1,3,0,1,1,1,1,0,0,0,1,0,0,2
1,1410.26,47,0,321.36,0,1,1,1,2,2,0,3,0,0,2,0,0,0,1,5,2,2,0,3,2,3
0,150.25,33,2,61.63,0,0,2,0,2,1,1,3,0,3,2,3,1,2,1,2,0,1,0,0,3,4
1,1185.73,24,0,76.92,0,1,0,2,1,0,0,3,1,2,2,1,0,0,0,2,2,0,3,1,1,0
1,1677.17,36,0,41.91,0,2,1,1,2,1,2,3,1,4,0,3,2,0,1,3,2,1,1,0,2,2
0,4.74,43,2,35.06,0,1,1,2,1,2,2,5,2,2,0,3,5,0,0,3,2,1,4,1,1,1
0,65.24,49,0,22.86,1,1,0,0,1,1,1,0,2,5,0,0,2,2,1,2,2,2,2,0,1,2
0,1.51,25,1,4.93,0,1,1,1,0,1,0,0,1,3,1,0,0,1,1,1,2,0,1,0,3,2
0,117.72,41,0,0.81,0,3,1,0,1,1,1,5,2,2,0,0,2,2,2,1,1,1,0,2,0,1
1,1328.48,68,0,47.27,0,1,1,0,1,1,1,0,1,3,0,3,2,0,1,2,1,4,2,2,0,3
1,1215.41,32,1,28.78,0,1,1,0,0,3,1,6,0,2,1,1,1,1,2,1,0,2,0,2,1,3
1,942.13,39,0,107.2,0,2,0,1,0,0,1,3,0,2,0,2,1,0,1,2,0,1,0,0,1,3
0,54.02,37,0,10.9,0,1,0,2,1,1,1,3,1,5,1,2,2,0,1,4,1,1,0,2,2,1
1,1768.09,57,1,579.51,0,3,1,0,0,2,1,1,1,3,2,0,1,0,3,0,0,2,3,1,0,3
1,1570.3,37,1,217.5,0,0,3,1,0,1,1,3,0,1,3,0,0,3,1,1,0,2,1,2,0,3
1,1443.35,43,0,61.65,0,2,0,1,0,2,2,2,1,3,3,0,2,1,1,6,1,1,1,1,0,3
1,2108.12,57,1,111.71,0,2,1,1,1,1,5,2,2,4,1,0,5,1,1,4,1,2,4,0,2,3
1,1499.98,25,1,62.76,0,1,2,1,3,2,1,4,1,3,1,2,0,0,1,1,0,0,0,0,1,2
1,1242.67,46,0,36,0,1,0,1,0,0,4,2,0,1,2,1,2,0,2,1,1,2,2,0,1,2
1,1143.96,21,1,30.65,0,1,1,0,0,1,2,2,0,4,2,0,4,0,2,3,1,1,0,1,0,2
1,1850.23,45,2,137.24,0,3,2,2,2,2,1,1,2,3,3,1,3,0,3,3,2,2,1,0,0,3
